DN sort_id size average sd prov sd_prov sel_id xcoord ycoord
31923683 32120 22 22 0 21 0 31923683 28.55952252 -8.70430756
31922962 32121 33 22 0 19 0 31922962 25.71909855 -8.70339958
31923382 32122 22 22 0 19 0 31923382 25.94404387 -8.70379222
31924918 32123 32 22 0 21 0 31924918 28.487836 -8.70520174
31922478 32124 69 22 0 21 0 31922478 28.54308077 -8.70348992
31923544 32125 25 22 0 19 0 31923544 24.1547748 -8.70398363
31924510 32126 63 22 0 21 0 31924510 28.54892945 -8.70557156
31924746 32127 22 22 0 18 0 31924746 23.24537484 -8.70526462
31924818 32128 41 22 0 19 0 31924818 25.81221683 -8.70540048
31925754 32129 26 22 0 21 0 31925754 28.54555175 -8.70677854
31924089 32130 51 22 0 21 0 31924089 28.5884835 -8.7051756
31924923 32131 40 22 0 21 0 31924923 28.50346043 -8.70589345
31924929 32132 26 22 0 21 0 31924929 28.52365552 -8.70565726
31925727 32133 53 22 0 21 0 31925727 28.45008923 -8.70767416
31926519 32134 30 22 0 21 0 31926519 28.5313564 -8.70778078
31926691 32135 22 22 0 21 0 31926691 28.41863875 -8.70774315
31927037 32136 54 22 0 19 0 31927037 26.26776743 -8.70859659
31925999 32137 33 12 0 19 0 31925999 25.38692597 -8.70797219
31926150 32138 54 12 0 21 0 31926150 28.58850055 -8.70795674
31927335 32139 38 22 0 21 0 31927335 28.58629947 -8.70893205
31927391 32140 28 22 0 19 0 31927391 25.29415888 -8.70929179
31928096 32141 22 22 0 21 0 31928096 28.41843016 -8.70970634
31927728 32142 53 22 0 21 0 31927728 28.50519249 -8.70952808
31927806 32143 52 22 0 19 0 31927806 25.26925698 -8.71033447
31928120 32144 33 22 0 21 0 31928120 28.57650416 -8.70986176
31928632 32145 30 22 0 19 0 31928632 25.89553415 -8.71103805
31924608 32146 157 22 0 19 0 31924608 25.40682974 -8.70771877
31927312 32147 55 22 0 21 0 31927312 28.42873939 -8.7099223
31928653 32148 47 12 0 19 0 31928653 26.20886398 -8.71141214
31929770 32149 42 22 0 19 0 31929770 25.29407211 -8.71225792
31930197 32150 29 22 0 19 0 31930197 25.22693236 -8.71243366
31930016 32151 51 22 0 19 0 31930016 25.91709012 -8.71283976
31928835 32152 72 12 0 19 0 31928835 26.21347839 -8.71210956
31930994 32153 23 22 0 19 0 31930994 25.80929988 -8.71339161
31927916 32154 76 22 0 21 0 31927916 28.45289263 -8.71195821
31931563 32155 26 22 0 19 0 31931563 24.73699898 -8.71418111
31926988 32156 215 22 0 19 0 31926988 25.40188255 -8.71137746
31931815 32157 22 22 0 19 0 31931815 25.80636256 -8.71468795
31931193 32158 30 22 0 19 0 31931193 25.80379977 -8.71472722
31931912 32159 25 22 0 21 0 31931912 28.52663606 -8.7148136
31932835 32160 24 22 0 19 0 31932835 25.96146007 -8.71610616
31931990 32161 43 22 0 19 0 31931990 25.2729608 -8.71568268
31932192 32162 49 22 0 19 0 31932192 25.22664513 -8.71634465
31932660 32163 51 22 0 19 0 31932660 25.95857609 -8.71604727
31931673 32164 44 22 0 21 0 31931673 28.47871251 -8.71536894
31933676 32165 23 22 0 21 0 31933676 28.47434014 -8.71706513
31932813 32166 53 22 0 19 0 31932813 25.4044711 -8.71689793
31933915 32167 25 12 0 18 0 31933915 23.45332135 -8.71775054
31933813 32168 27 22 0 19 0 31933813 26.28167931 -8.7174746
31924795 32169 1107 22 0 19 0 31924795 25.39413719 -8.71358157
31934250 32170 37 22 0 21 0 31934250 28.4780181 -8.71837359
31933744 32171 73 22 0 19 0 31933744 24.19711356 -8.71797462
31934522 32172 26 22 0 19 0 31934522 24.73575311 -8.71921652
31934600 32173 26 22 0 19 0 31934600 26.56090613 -8.71881161
31934659 32174 30 22 0 21 0 31934659 28.52298828 -8.7188123
31933923 32175 22 22 0 19 0 31933923 24.19145072 -8.71829532
31935134 32176 22 22 0 19 0 31935134 24.75199194 -8.71964502
31935166 32177 23 22 0 19 0 31935166 25.71273203 -8.71952979
31935115 32178 27 22 0 19 0 31935115 24.20394655 -8.71936417
31935186 32179 22 22 0 19 0 31935186 25.92676775 -8.71955913
31934053 32180 24 22 0 21 0 31934053 28.44268585 -8.71849062
31933285 32181 40 22 0 21 0 31933285 28.45010693 -8.71744011
31934051 32182 37 22 0 21 0 31934051 28.43759286 -8.71873107
31934734 32183 39 22 0 19 0 31934734 25.28699684 -8.7196941
31935561 32184 28 22 0 19 0 31935561 25.69729394 -8.72034967
31934158 32185 71 22 0 19 0 31934158 25.70795396 -8.71940895
31935927 32186 41 22 0 19 0 31935927 24.62347001 -8.7205105
31936187 32187 22 22 0 19 0 31936187 25.80271838 -8.72084747
31934938 32188 46 22 0 19 0 31934938 24.73927225 -8.71972344
31936417 32189 23 22 0 19 0 31936417 25.77033473 -8.72064476
31936748 32190 22 22 0 21 0 31936748 28.46716647 -8.72136281
31935759 32191 27 22 0 19 0 31935759 25.27678529 -8.72051391
31933593 32192 529 22 0 19 0 31933593 25.76155839 -8.7196742
31937536 32193 31 22 0 21 0 31937536 28.43094276 -8.72248928
31937347 32194 31 22 0 21 0 31937347 28.50157107 -8.7224022
31936011 32195 74 22 0 19 0 31936011 26.29250201 -8.72171864
31937969 32196 26 22 0 21 0 31937969 28.52375934 -8.72280878
31936408 32197 82 22 0 19 0 31936408 25.39044656 -8.72241654
31938316 32198 24 12 0 19 0 31938316 26.24756198 -8.72347325
31937844 32199 45 22 0 19 0 31937844 25.70736246 -8.72308334
31938590 32200 25 22 0 21 0 31938590 28.45502657 -8.7237216
31938492 32201 26 22 0 19 0 31938492 25.69932219 -8.72380548
31937229 32202 62 22 0 19 0 31937229 25.39468732 -8.72278969
31938078 32203 55 22 0 19 0 31938078 25.76653424 -8.72441067
31939619 32204 53 22 0 19 0 31939619 25.9066295 -8.72543922
31939827 32205 97 22 0 19 0 31939827 25.40551789 -8.72603072
31940149 32206 22 22 0 21 0 31940149 28.43948543 -8.72515424
31940439 32207 27 22 0 19 0 31940439 25.22106782 -8.72580272
31940098 32208 22 22 0 19 0 31940098 26.29390974 -8.72562049
31940405 32209 43 22 0 18 0 31940405 22.34532475 -8.72637353
31938268 32210 157 22 0 19 0 31938268 25.3998715 -8.72433293
31939838 32211 87 22 0 19 0 31939838 25.70231719 -8.72653257
31939933 32212 79 22 0 21 0 31939933 28.46621299 -8.72622048
31938923 32213 93 22 0 19 0 31938923 25.75295047 -8.72624811
31940660 32214 27 22 0 19 0 31940660 25.37477325 -8.72734238
31940553 32215 59 22 0 21 0 31940553 28.40929153 -8.72701449
31941630 32216 33 22 0 21 0 31941630 28.52574739 -8.72767776
31942315 32217 44 22 0 19 0 31942315 25.39175421 -8.72856529
31942318 32218 23 22 0 19 0 31942318 25.40116341 -8.728473
31942334 32219 25 22 0 19 0 31942334 25.87464444 -8.72871007
31941749 32220 40 22 0 19 0 31941749 26.28484285 -8.72797449
31941845 32221 49 22 0 18 0 31941845 23.43101995 -8.72819443
31939344 32222 160 22 0 19 0 31939344 25.75683314 -8.72708538
31941106 32223 117 22 0 19 0 31941106 25.74901063 -8.72846136
31942141 32224 51 12 0 19 0 31942141 26.20808997 -8.72955482
31942898 32225 37 22 0 19 0 31942898 25.90151317 -8.7297694
31938068 32226 159 22 0 19 0 31938068 25.70780138 -8.72662593
31942321 32227 56 12 0 19 0 31942321 25.40912892 -8.72918536
31941927 32228 55 22 0 19 0 31941927 25.9105444 -8.72893093
31942420 32229 34 22 0 21 0 31942420 28.53697537 -8.72900701
31943662 32230 28 22 0 19 0 31943662 25.39738174 -8.7305688
31941704 32231 52 12 0 19 0 31941704 25.40194772 -8.72849827
31944208 32232 47 22 0 21 0 31944208 28.51013669 -8.73095689
31942680 32233 29 12 0 19 0 31942680 25.39592367 -8.72955154
31944357 32234 22 22 0 21 0 31944357 27.7893489 -8.73120333
31942442 32235 80 12 0 18 0 31942442 22.47588465 -8.72973247
31943095 32236 57 22 0 19 0 31943095 25.70169973 -8.73047747
31943745 32237 26 12 0 19 0 31943745 26.5666683 -8.73072008
31943582 32238 61 22 0 21 0 31943582 28.45423534 -8.73083242
31944283 32239 83 22 0 19 0 31944283 25.75661449 -8.73172754
31943388 32240 56 22 0 21 0 31943388 28.40627457 -8.73107011
31944652 32241 49 22 0 19 0 31944652 25.7465978 -8.73261813
31945347 32242 65 22 0 21 0 31945347 28.46170445 -8.73319522
31944776 32243 29 22 0 21 0 31944776 28.50069099 -8.73173898
31943912 32244 48 22 0 19 0 31943912 25.63817402 -8.73141396
31943897 32245 107 22 0 19 0 31943897 25.40214028 -8.73161684
31943494 32246 69 22 0 19 0 31943494 25.75242876 -8.73164576
31944756 32247 116 22 0 21 0 31944756 28.43313403 -8.73343075
31945744 32248 36 22 0 21 0 31945744 28.45079152 -8.73338602
31944424 32249 36 22 0 19 0 31944424 24.34183554 -8.73236625
31946450 32250 30 22 0 19 0 31946450 25.66724648 -8.73422583
31946294 32251 28 12 0 19 0 31946294 26.57530042 -8.73411657
31947003 32252 49 22 0 19 0 31947003 25.38367268 -8.73504759
31947223 32253 66 22 0 19 0 31947223 26.15194212 -8.73559598
31947953 32254 35 22 0 21 0 31947953 28.46363377 -8.73666943
31944697 32255 146 22 0 19 0 31944697 26.30213902 -8.73469052
31948482 32256 24 22 0 21 0 31948482 27.8156506 -8.73751009
31948347 32257 30 22 0 21 0 31948347 28.57154136 -8.73712318
31946842 32258 60 22 0 19 0 31946842 25.93438741 -8.73593994
31948269 32259 31 22 0 19 0 31948269 26.14931133 -8.73714437
31947742 32260 24 22 0 19 0 31947742 26.14599732 -8.73677901
31948140 32261 77 22 0 21 0 31948140 28.46042676 -8.73756618
31948877 32262 40 22 0 21 0 31948877 28.49715059 -8.737915
31949054 32263 25 22 0 21 0 31949054 28.49459967 -8.73826592
31949118 32264 23 12 0 19 0 31949118 24.64914773 -8.73878937
31949399 32265 24 22 0 21 0 31949399 28.46803764 -8.73865733
31949043 32266 27 22 0 21 0 31949043 28.44697238 -8.73807996
31949589 32267 34 22 0 21 0 31949589 28.5368801 -8.73941555
31950065 32268 24 22 0 19 0 31950065 26.14977647 -8.7397146
31949592 32269 27 22 0 21 0 31949592 28.54482038 -8.73857985
31949567 32270 51 12 0 21 0 31949567 28.36542895 -8.73945789
31950811 32271 32 22 0 21 0 31950811 28.43531594 -8.74096026
31950757 32272 32 12 0 19 0 31950757 26.22033748 -8.74112897
31949234 32273 68 22 0 21 0 31949234 28.5005812 -8.73998321
31951511 32274 35 22 0 21 0 31951511 28.45319869 -8.74191396
31951569 32275 33 22 0 19 0 31951569 24.42160669 -8.74174732
31950884 32276 28 22 0 19 0 31950884 25.30297047 -8.7420605
31951000 32277 66 22 0 21 0 31951000 28.49838127 -8.7425735
31951512 32278 36 22 0 21 0 31951512 28.4637786 -8.74185162
31950950 32279 32 12 0 19 0 31950950 26.41719914 -8.74189661
31951768 32280 23 22 0 19 0 31951768 25.43237073 -8.74231032
31952186 32281 44 22 0 21 0 31952186 28.50660215 -8.74297023
31952453 32282 26 22 0 19 0 31952453 25.91133874 -8.74297117
31952657 32283 24 12 0 19 0 31952657 26.21470812 -8.74362872
31952592 32284 22 22 0 19 0 31952592 25.15379658 -8.74395183
31952748 32285 25 12 0 18 0 31952748 22.48574014 -8.74435575
31952833 32286 42 22 0 19 0 31952833 26.22034953 -8.74423287
31953054 32287 46 22 0 21 0 31953054 28.46667621 -8.74437007
31953225 32288 33 22 0 21 0 31953225 28.50146921 -8.74454487
31952467 32289 39 12 0 19 0 31952467 26.21861272 -8.74380867
31953449 32290 54 22 0 19 0 31953449 24.36086626 -8.74531834
31952694 32291 41 22 0 21 0 31952694 27.78642775 -8.74405447
31953857 32292 30 12 0 19 0 31953857 25.47347506 -8.74570725
31953316 32293 79 22 0 19 0 31953316 25.64411382 -8.7456732
31953504 32294 28 12 0 19 0 31953504 26.21346608 -8.74526121
31953541 32295 31 22 0 21 0 31953541 27.82915228 -8.74493778
31954313 32296 25 22 0 21 0 31954313 28.49938299 -8.7459322
31954107 32297 31 22 0 21 0 31954107 28.43596711 -8.74613074
31954433 32298 27 22 0 19 0 31954433 26.2216928 -8.74613815
31954149 32299 25 22 0 18 0 31954149 22.48984321 -8.74618055
31954505 32300 66 22 0 21 0 31954505 28.50088843 -8.74729744
31953479 32301 50 22 0 19 0 31953479 25.63490055 -8.74620215
31954390 32302 75 22 0 19 0 31954390 25.3042987 -8.74738987
31954963 32303 35 12 0 19 0 31954963 25.46912775 -8.74752099
31954412 32304 79 22 0 19 0 31954412 25.64128117 -8.74771311
31954691 32305 60 22 0 21 0 31954691 28.42003793 -8.74740787
31956041 32306 22 22 0 21 0 31956041 28.50868805 -8.74901932
31957173 32307 24 22 0 19 0 31957173 26.24098221 -8.7503772
31956777 32308 31 22 0 19 0 31956777 24.30486837 -8.75022336
31956721 32309 39 22 0 21 0 31956721 28.49442248 -8.75017648
31957570 32310 30 22 0 21 0 31957570 28.51286556 -8.75133099
31957307 32311 31 22 0 19 0 31957307 25.63080149 -8.75115509
31958216 32312 47 22 0 19 0 31958216 26.21555503 -8.75240845
31957297 32313 34 22 0 19 0 31957297 25.30600842 -8.75220591
31958430 32314 30 22 0 21 0 31958430 27.73334386 -8.75271667
31958958 32315 23 22 0 21 0 31958958 28.49421002 -8.75315483
31958031 32316 93 22 0 19 0 31958031 26.15959805 -8.75305918
31959138 32317 37 22 0 21 0 31959138 28.50319541 -8.75383777
31951299 32318 1704 22 0 19 0 31951299 26.15462318 -8.74741246
31959246 32319 27 22 0 19 0 31959246 26.15789715 -8.75430632
31959291 32320 48 22 0 21 0 31959291 27.82788785 -8.75415635
31959473 32321 26 22 0 19 0 31959473 26.54701464 -8.75415289
31959532 32322 22 22 0 21 0 31959532 28.48730149 -8.75465124
31959034 32323 34 22 0 19 0 31959034 25.62797455 -8.7535159
31959103 32324 25 22 0 21 0 31959103 27.69888341 -8.75365246
31958462 32325 29 22 0 21 0 31958462 28.50616424 -8.75316657
31958953 32326 36 22 0 21 0 31958953 28.43523252 -8.7543963
31960162 32327 23 22 0 19 0 31960162 25.93064347 -8.75564298
31960412 32328 34 12 0 21 0 31960412 28.4631311 -8.75580245
31959996 32329 24 12 0 19 0 31959996 26.21754248 -8.75532609
31959143 32330 40 22 0 21 0 31959143 28.52110096 -8.75519786
31960957 32331 71 22 0 21 0 31960957 27.82875675 -8.75751602
31960240 32332 70 22 0 21 0 31960240 28.45530037 -8.7561629
31960555 32333 126 22 0 19 0 31960555 26.22784142 -8.75711069
31961611 32334 75 22 0 19 0 31961611 26.04613508 -8.75764756
31962560 32335 23 22 0 19 0 31962560 24.23246709 -8.7590935
31962852 32336 41 22 0 21 0 31962852 28.50104924 -8.75915791
31960913 32337 71 12 0 19 0 31960913 26.16069158 -8.75736394
31960113 32338 79 22 0 19 0 31960113 24.32865179 -8.75822708
31962392 32339 22 22 0 19 0 31962392 24.23416248 -8.75900708
31962287 32340 24 12 0 19 0 31962287 26.15869571 -8.75907149
31963063 32341 33 22 0 19 0 31963063 23.75006316 -8.76072488
31963174 32342 23 22 0 21 0 31963174 27.85150803 -8.7598329
31963557 32343 37 22 0 21 0 31963557 28.57038111 -8.76055707
31962847 32344 40 22 0 21 0 31962847 28.48878248 -8.7599218
31961868 32345 91 22 0 21 0 31961868 28.51242634 -8.75858612
31962933 32346 44 22 0 19 0 31962933 25.61974248 -8.75997641
31963200 32347 61 22 0 21 0 31963200 28.54296571 -8.76118067
31964627 32348 49 22 0 21 0 31964627 28.5122581 -8.76212415
31964320 32349 22 12 0 18 0 31964320 22.46380242 -8.7619396
31964982 32350 25 22 0 21 0 31964982 28.48475228 -8.76250647
31965267 32351 29 22 0 19 0 31965267 25.8982807 -8.76311709
31963475 32352 81 22 0 19 0 31963475 26.15829372 -8.76259112
31965358 32353 73 22 0 21 0 31965358 28.57062567 -8.76411576
31964137 32354 136 12 0 18 0 31964137 22.9316184 -8.76304516
31965713 32355 28 12 0 18 0 31965713 22.47364994 -8.76366528
31965850 32356 30 22 0 21 0 31965850 28.49457268 -8.76382918
31966043 32357 28 22 0 21 0 31966043 28.53235068 -8.76477396
31964986 32358 56 22 0 21 0 31964986 28.50701013 -8.76347729
31967011 32359 30 22 0 19 0 31967011 24.31439171 -8.76560178
31962289 32360 331 22 0 19 0 31962289 26.16285718 -8.76194735
31966526 32361 40 12 0 19 0 31966526 26.14998792 -8.76564452
31966926 32362 36 22 0 21 0 31966926 27.65016656 -8.76590621
31964605 32363 84 12 0 21 0 31964605 27.93196069 -8.76403484
31967321 32364 25 22 0 21 0 31967321 28.52687361 -8.76583212
31967139 32365 25 12 0 21 0 31967139 28.4895788 -8.76624243
31966987 32366 27 12 0 18 0 31966987 22.93551179 -8.76654356
31967668 32367 42 22 0 21 0 31967668 27.65263458 -8.76669568
31968081 32368 39 22 0 21 0 31968081 27.71244294 -8.76762563
31968213 32369 57 12 0 19 0 31968213 26.1520011 -8.76812216
31968815 32370 25 12 0 18 0 31968815 23.7007801 -8.76869349
31968742 32371 28 12 0 21 0 31968742 27.93527388 -8.76836994
31968928 32372 28 22 0 21 0 31968928 28.46237856 -8.76907371
31969098 32373 26 22 0 21 0 31969098 28.4940764 -8.76865693
31969233 32374 62 22 0 21 0 31969233 27.6592908 -8.76951096
31969100 32375 39 22 0 21 0 31969100 28.50580838 -8.76945983
31969006 32376 51 22 0 19 0 31969006 25.24108802 -8.76996633
31968695 32377 130 22 0 19 0 31968695 26.15597434 -8.76941069
31969541 32378 37 12 0 19 0 31969541 26.15807954 -8.76990281
31969988 32379 43 22 0 19 0 31969988 25.24622425 -8.77055569
31969583 32380 70 22 0 21 0 31969583 27.65579801 -8.77072034
31970635 32381 24 22 0 21 0 31970635 28.63173333 -8.77088134
31968832 32382 130 22 0 19 0 31968832 24.31994069 -8.7698945
31971313 32383 26 22 0 21 0 31971313 28.5052685 -8.77237379
31971724 32384 41 22 0 19 0 31971724 25.23199877 -8.77346469
31971997 32385 47 22 0 21 0 31971997 27.66005764 -8.77342925
31972029 32386 35 22 0 21 0 31972029 28.47276544 -8.77343516
31971305 32387 29 22 0 21 0 31971305 28.38029806 -8.77280698
31971496 32388 79 22 0 21 0 31971496 28.50076863 -8.77338469
31971870 32389 39 22 0 18 0 31971870 23.47710231 -8.77420107
31969888 32390 112 22 0 21 0 31969888 27.65244257 -8.77195386
31972715 32391 79 22 0 21 0 31972715 27.75465642 -8.77547928
31971800 32392 85 22 0 21 0 31971800 27.66824561 -8.77392332
31973165 32393 27 22 0 21 0 31973165 28.4873433 -8.77477171
31973322 32394 46 22 0 21 0 31973322 27.65047367 -8.77555393
31974153 32395 22 12 0 19 0 31974153 25.20908505 -8.77624638
31974078 32396 59 22 0 21 0 31974078 27.29822596 -8.77720947
31974375 32397 31 22 0 19 0 31974375 26.22659234 -8.77694735
31974409 32398 81 22 0 21 0 31974409 27.30143665 -8.77734447
31974655 32399 42 22 0 21 0 31974655 28.53988649 -8.77771819
31974761 32400 28 22 0 19 0 31974761 26.15852379 -8.77770213
31966732 32401 575 22 0 19 0 31966732 26.32720636 -8.77113796
31974467 32402 36 22 0 21 0 31974467 28.53660972 -8.77728115
31974706 32403 34 22 0 19 0 31974706 24.36084773 -8.77800893
31975202 32404 48 22 0 21 0 31975202 27.65346207 -8.77822594
31975574 32405 27 12 0 21 0 31975574 28.38580613 -8.77880081
31975541 32406 60 12 0 21 0 31975541 27.29945693 -8.7792787
31976498 32407 51 22 0 19 0 31976498 25.49827136 -8.78064216
31974046 32408 58 12 0 19 0 31974046 26.16483179 -8.77794979
31975693 32409 57 22 0 19 0 31975693 26.16183731 -8.77975796
31975908 32410 27 12 0 21 0 31975908 28.39532399 -8.77965062
31976074 32411 51 22 0 21 0 31976074 28.46622746 -8.77980058
31976986 32412 25 22 0 21 0 31976986 28.50407994 -8.78045203
31973656 32413 273 12 0 19 0 31973656 26.16103951 -8.77937046
31976687 32414 38 22 0 19 0 31976687 25.8927173 -8.78107687
31977412 32415 35 22 0 19 0 31977412 25.94907982 -8.78199609
31977739 32416 32 22 0 19 0 31977739 25.56958132 -8.78188137
31977969 32417 24 22 0 21 0 31977969 28.47187303 -8.78292738
31978241 32418 31 22 0 21 0 31978241 27.65193278 -8.78292956
31977423 32419 149 22 0 19 0 31977423 26.1600784 -8.78260445
31978547 32420 39 22 0 21 0 31978547 27.73561619 -8.78330287
31977505 32421 71 22 0 18 0 31977505 22.69459879 -8.78246069
31978675 32422 23 12 0 19 0 31978675 26.16423485 -8.78393965
31977163 32423 156 12 0 18 0 31977163 22.89264393 -8.78343611
31978351 32424 103 22 0 19 0 31978351 26.16583284 -8.78505349
31979869 32425 28 22 0 21 0 31979869 27.69650293 -8.78564606
31979970 32426 39 22 0 19 0 31979970 25.4141244 -8.78575309
31980492 32427 34 22 0 19 0 31980492 25.58245008 -8.78668668
31980051 32428 41 22 0 21 0 31980051 28.50295199 -8.78598724
31980956 32429 23 22 0 21 0 31980956 28.47917557 -8.78716719
31980166 32430 87 12 0 19 0 31980166 26.16022421 -8.78719754
31981787 32431 31 12 0 19 0 31981787 25.23843165 -8.78890305
31981343 32432 68 22 0 21 0 31981343 27.69512601 -8.7881118
31980516 32433 55 12 0 19 0 31980516 26.16399777 -8.78738506
31983068 32434 53 22 0 21 0 31983068 27.73457183 -8.79095808
31981922 32435 66 12 0 18 0 31981922 22.88915722 -8.78995602
31982644 32436 45 22 0 19 0 31982644 25.24622816 -8.7903942
31983070 32437 31 22 0 21 0 31983070 27.75084376 -8.79099291
31982083 32438 67 22 0 21 0 31982083 28.50326674 -8.79033359
31982269 32439 61 12 0 18 0 31982269 22.89221579 -8.79055538
31983702 32440 34 22 0 19 0 31983702 25.39847851 -8.79168056
31984135 32441 33 22 0 19 0 31984135 25.93146715 -8.79261043
31985109 32442 28 22 0 21 0 31985109 27.57171385 -8.79358034
31985339 32443 22 22 0 21 0 31985339 28.48644259 -8.7938906
31985049 32444 59 22 0 19 0 31985049 25.28403959 -8.79400519
31985918 32445 34 22 0 19 0 31985918 25.24681232 -8.79446729
31985487 32446 106 22 0 21 0 31985487 27.60600178 -8.79493586
31986020 32447 29 22 0 21 0 31986020 28.50120294 -8.79495131
31986089 32448 28 22 0 19 0 31986089 25.15897714 -8.79471794
31984494 32449 70 22 0 19 0 31984494 25.27745928 -8.79372302
